,schoolcode,year,charter,mathpass,schoolmode,virtualper,hybridper,totalenroll,lowincome,white,black,hispanic,asian
521,320800011432,2019,0.0,63,0.0,0.0,0.0,219,79.90867579908677,6.392694063926941,5.0228310502283104,74.88584474885845,11.87214611872146
522,320800011452,2019,0.0,28,0.0,0.0,0.0,217,87.55760368663594,0.9216589861751152,29.03225806451613,61.75115207373272,7.373271889400922
523,320800011530,2019,0.0,39,0.0,0.0,0.0,211,87.67772511848341,0.9478672985781991,29.383886255924168,68.24644549763033,0.0
524,320800011537,2019,0.0,57,0.0,0.0,0.0,23,86.95652173913044,4.3478260869565215,43.47826086956522,52.17391304347826,0.0
525,320800011558,2019,0.0,44,0.0,0.0,0.0,227,83.70044052863436,11.013215859030836,25.11013215859031,56.38766519823789,6.607929515418502
526,320800011561,2019,0.0,41,0.0,0.0,0.0,199,85.92964824120602,1.507537688442211,28.14070351758794,63.81909547738693,5.025125628140704
529,320900010327,2019,0.0,75,0.0,0.0,0.0,126,88.09523809523809,2.380952380952381,20.634920634920633,76.98412698412699,0.0
530,320900010568,2019,0.0,81,0.0,0.0,0.0,93,84.94623655913979,0.0,33.33333333333333,54.83870967741935,6.451612903225806
531,320900011227,2019,0.0,42,0.0,0.0,0.0,219,88.58447488584474,0.45662100456621,23.74429223744292,71.68949771689498,3.1963470319634704
532,320900011231,2019,0.0,32,0.0,0.0,0.0,177,80.7909604519774,1.694915254237288,59.887005649717516,37.28813559322034,0.0
533,320900011241,2019,0.0,72,0.0,0.0,0.0,138,92.02898550724638,1.4492753623188406,31.88405797101449,66.66666666666666,0.0
534,320900011250,2019,0.0,66,0.0,0.0,0.0,128,76.5625,0.0,37.5,59.375,0.0
535,320900011252,2019,0.0,46,0.0,0.0,0.0,170,91.76470588235294,1.1764705882352942,28.823529411764703,69.41176470588235,0.0
536,320900011260,2019,0.0,79,0.0,0.0,0.0,94,92.5531914893617,2.127659574468085,22.340425531914892,64.8936170212766,3.1914893617021276
537,320900011263,2019,0.0,41,0.0,0.0,0.0,209,91.38755980861244,0.4784688995215311,33.014354066985646,64.5933014354067,0.4784688995215311
538,320900011297,2019,0.0,52,0.0,0.0,0.0,195,97.43589743589743,2.051282051282051,30.256410256410255,66.66666666666666,0.5128205128205128
539,320900011324,2019,0.0,71,0.0,0.0,0.0,184,91.30434782608695,0.0,23.91304347826087,73.36956521739131,2.1739130434782608
540,320900011329,2019,0.0,40,0.0,0.0,0.0,175,90.28571428571428,1.7142857142857144,24.571428571428573,73.14285714285714,0.5714285714285714
541,320900011350,2019,0.0,23,0.0,0.0,0.0,65,96.92307692307692,1.5384615384615385,27.692307692307693,66.15384615384615,1.5384615384615385
542,320900011365,2019,0.0,67,0.0,0.0,0.0,257,100.0,0.0,0.0,100.0,0.0
543,320900011404,2019,0.0,39,0.0,0.0,0.0,142,86.61971830985915,0.7042253521126761,27.464788732394368,69.71830985915493,1.4084507042253522
544,320900011412,2019,0.0,42,0.0,0.0,0.0,165,93.93939393939394,0.6060606060606061,21.21212121212121,74.54545454545455,2.4242424242424243
545,320900011413,2019,0.0,71,0.0,0.0,0.0,78,80.76923076923077,3.8461538461538463,21.794871794871796,67.94871794871796,5.128205128205128
546,320900011505,2019,0.0,52,0.0,0.0,0.0,258,89.14728682170544,1.1627906976744187,25.968992248062015,71.31782945736434,0.7751937984496124
547,320900011517,2019,0.0,43,0.0,0.0,0.0,195,89.23076923076924,1.5384615384615385,41.53846153846154,53.84615384615385,1.0256410256410255
548,320900011525,2019,0.0,40,0.0,0.0,0.0,354,89.54802259887006,0.847457627118644,33.05084745762712,64.12429378531074,0.5649717514124294
549,320900011543,2019,0.0,24,0.0,0.0,0.0,148,93.24324324324324,0.6756756756756757,31.756756756756754,65.54054054054053,0.6756756756756757
550,320900011564,2019,0.0,58,0.0,0.0,0.0,201,99.50248756218906,4.975124378109453,21.393034825870647,64.17910447761194,9.45273631840796
552,321000010225,2019,0.0,44,0.0,0.0,0.0,185,82.16216216216216,0.5405405405405406,23.243243243243246,72.97297297297297,2.7027027027027026
553,321000010368,2019,0.0,44,0.0,0.0,0.0,392,84.94897959183673,2.295918367346939,8.928571428571429,82.90816326530613,3.826530612244898
554,321000011141,2019,0.0,67,0.0,0.0,0.0,246,54.0650406504065,18.29268292682927,11.38211382113821,60.16260162601627,8.94308943089431
555,321000011213,2019,0.0,33,0.0,0.0,0.0,199,93.46733668341709,2.512562814070352,29.145728643216078,60.80402010050251,6.030150753768844
556,321000011237,2019,0.0,45,0.0,0.0,0.0,155,81.29032258064515,2.5806451612903225,34.83870967741935,60.0,1.2903225806451613
557,321000011243,2019,0.0,46,0.0,0.0,0.0,173,94.79768786127167,0.5780346820809248,19.653179190751445,78.61271676300578,1.1560693641618496
558,321000011264,2019,0.0,39,0.0,0.0,0.0,182,77.47252747252747,3.296703296703297,26.923076923076923,66.48351648351648,2.7472527472527473
559,321000011268,2019,0.0,44,0.0,0.0,0.0,258,96.89922480620154,1.1627906976744187,1.1627906976744187,93.4108527131783,3.875968992248062
560,321000011284,2019,0.0,42,0.0,0.0,0.0,155,89.6774193548387,2.5806451612903225,18.70967741935484,78.70967741935485,0.0
561,321000011319,2019,0.0,77,0.0,0.0,0.0,22,90.9090909090909,0.0,13.636363636363635,63.63636363636363,0.0
562,321000011342,2019,0.0,72,0.0,0.0,0.0,162,98.14814814814815,0.0,0.0,100.0,0.0
563,321000011351,2019,0.0,67,0.0,0.0,0.0,21,71.42857142857143,4.761904761904762,28.57142857142857,57.14285714285714,9.523809523809524
564,321000011353,2019,0.0,67,0.0,0.0,0.0,246,82.92682926829268,0.40650406504065045,19.51219512195122,75.20325203252033,1.2195121951219512
565,321000011374,2019,0.0,69,0.0,0.0,0.0,141,85.81560283687944,1.4184397163120568,31.20567375886525,65.24822695035462,0.7092198581560284
566,321000011397,2019,0.0,57,0.0,0.0,0.0,139,87.76978417266187,2.877697841726619,27.33812949640288,60.431654676258994,5.755395683453238
567,321000011433,2019,0.0,48,0.0,0.0,0.0,225,89.77777777777777,5.333333333333334,12.444444444444445,79.11111111111111,2.2222222222222223
568,321000011434,2019,0.0,56,0.0,0.0,0.0,178,87.64044943820225,1.1235955056179776,23.595505617977526,68.53932584269663,5.617977528089887
569,321000011437,2019,0.0,84,0.0,0.0,0.0,170,88.23529411764706,2.941176470588235,40.588235294117645,54.70588235294118,0.5882352941176471
570,321000011438,2019,0.0,44,0.0,0.0,0.0,210,85.23809523809524,0.9523809523809524,24.761904761904763,70.47619047619048,2.857142857142857
571,321000011439,2019,0.0,73,0.0,0.0,0.0,186,90.86021505376344,1.6129032258064515,27.956989247311824,68.27956989247312,1.6129032258064515
572,321000011440,2019,0.0,41,0.0,0.0,0.0,379,82.32189973614776,4.749340369393139,27.70448548812665,58.31134564643799,7.12401055408971
573,321000011442,2019,0.0,72,0.0,0.0,0.0,133,90.22556390977444,1.5037593984962405,27.819548872180448,66.9172932330827,0.7518796992481203
574,321000011445,2019,0.0,100,0.0,0.0,0.0,71,40.845070422535215,25.352112676056336,2.8169014084507045,11.267605633802818,53.52112676056338
575,321000011477,2019,0.0,75,0.0,0.0,0.0,179,87.70949720670392,6.70391061452514,8.379888268156424,70.94972067039106,12.290502793296088
576,321000011524,2019,0.0,44,0.0,0.0,0.0,194,85.05154639175258,3.608247422680412,7.216494845360824,87.11340206185567,1.5463917525773196
577,321000011546,2019,0.0,60,0.0,0.0,0.0,138,78.98550724637681,2.898550724637681,34.05797101449276,59.42028985507246,1.4492753623188406
578,321000011549,2019,0.0,87,0.0,0.0,0.0,127,86.61417322834646,2.3622047244094486,14.960629921259844,73.22834645669292,8.661417322834646
579,321000011565,2019,0.0,47,0.0,0.0,0.0,179,80.44692737430168,1.1173184357541899,24.022346368715084,70.39106145251397,3.35195530726257
580,321000011696,2019,0.0,100,0.0,0.0,0.0,63,31.746031746031743,53.96825396825397,6.349206349206349,12.698412698412698,20.634920634920633
581,321000860704,2019,0.0,42,0.0,0.0,0.0,214,85.51401869158879,0.46728971962616817,35.51401869158878,60.747663551401864,0.46728971962616817
583,321000860999,2019,0.0,40,0.0,0.0,0.0,189,79.36507936507937,1.0582010582010581,40.21164021164021,52.38095238095239,3.1746031746031744
584,321000861064,2019,0.0,30,0.0,0.0,0.0,170,86.47058823529412,0.0,14.117647058823529,83.52941176470588,0.0
585,321100011249,2019,0.0,55,0.0,0.0,0.0,154,73.37662337662337,3.896103896103896,56.493506493506494,34.41558441558442,2.5974025974025974
586,321100011253,2019,0.0,47,0.0,0.0,0.0,190,76.84210526315789,2.631578947368421,47.89473684210526,43.684210526315795,3.684210526315789
587,321100011270,2019,0.0,29,0.0,0.0,0.0,171,77.19298245614034,1.7543859649122806,64.91228070175438,29.82456140350877,1.1695906432748537
588,321100011275,2019,0.0,64,0.0,0.0,0.0,208,76.4423076923077,0.9615384615384616,38.46153846153847,53.84615384615385,5.288461538461538
589,321100011288,2019,0.0,57,0.0,0.0,0.0,184,77.17391304347827,13.586956521739129,39.130434782608695,37.5,7.065217391304348
590,321100011290,2019,0.0,45,0.0,0.0,0.0,198,83.33333333333334,1.5151515151515151,44.44444444444444,50.0,3.535353535353535
591,321100011299,2019,0.0,52,0.0,0.0,0.0,212,77.35849056603774,12.735849056603774,27.358490566037734,50.0,7.0754716981132075
592,321100011418,2019,0.0,44,0.0,0.0,0.0,193,80.82901554404145,8.290155440414509,28.497409326424872,61.13989637305699,2.072538860103627
593,321100011455,2019,0.0,58,0.0,0.0,0.0,849,77.3851590106007,2.237926972909305,51.70789163722026,41.46054181389871,2.944640753828033
594,321100011508,2019,0.0,41,0.0,0.0,0.0,216,80.0925925925926,6.944444444444445,32.870370370370374,53.70370370370371,5.555555555555555
595,321100011509,2019,0.0,80,0.0,0.0,0.0,192,98.95833333333334,14.583333333333334,6.770833333333333,60.9375,16.666666666666664
596,321100011513,2019,0.0,80,0.0,0.0,0.0,261,95.40229885057471,12.643678160919542,12.260536398467432,63.984674329501914,10.727969348659004
597,321100011514,2019,0.0,57,0.0,0.0,0.0,154,76.62337662337663,3.896103896103896,55.84415584415584,33.76623376623377,3.2467532467532463
598,321100011542,2019,0.0,42,0.0,0.0,0.0,208,69.23076923076923,9.615384615384617,29.326923076923077,53.36538461538461,6.730769230769231
599,321100011544,2019,0.0,43,0.0,0.0,0.0,207,79.22705314009661,3.3816425120772946,46.85990338164252,45.893719806763286,1.932367149758454
600,321100011545,2019,0.0,39,0.0,0.0,0.0,111,81.98198198198197,3.6036036036036037,38.73873873873874,48.64864864864865,5.405405405405405
601,321100860956,2019,0.0,65,0.0,0.0,0.0,121,82.64462809917356,0.0,58.67768595041323,38.84297520661157,2.479338842975207
602,321200010242,2019,0.0,49,0.0,0.0,0.0,184,89.13043478260869,0.5434782608695652,18.478260869565215,76.08695652173914,4.891304347826087
603,321200011248,2019,0.0,46,0.0,0.0,0.0,115,92.17391304347827,1.7391304347826086,20.0,76.52173913043478,0.8695652173913043
604,321200011251,2019,0.0,48,0.0,0.0,0.0,164,85.36585365853658,0.6097560975609756,25.609756097560975,71.34146341463415,1.2195121951219512
605,321200011267,2019,0.0,59,0.0,0.0,0.0,225,93.77777777777779,2.2222222222222223,20.88888888888889,74.66666666666667,1.3333333333333335
606,321200011271,2019,0.0,50,0.0,0.0,0.0,237,94.51476793248945,0.8438818565400843,29.957805907172997,63.71308016877637,3.79746835443038
607,321200011388,2019,0.0,73,0.0,0.0,0.0,147,98.63945578231292,0.0,0.6802721088435374,99.31972789115646,0.0
608,321200011478,2019,0.0,74,0.0,0.0,0.0,98,77.55102040816327,3.061224489795918,18.367346938775512,73.46938775510205,2.0408163265306123
609,321200011479,2019,0.0,39,0.0,0.0,0.0,122,87.70491803278688,0.819672131147541,38.52459016393443,55.73770491803278,0.819672131147541
610,321200011480,2019,0.0,49,0.0,0.0,0.0,41,90.2439024390244,7.317073170731707,56.09756097560976,34.146341463414636,0.0
611,321200011511,2019,0.0,35,0.0,0.0,0.0,205,90.2439024390244,1.4634146341463417,32.6829268292683,62.926829268292686,1.4634146341463417
612,321200011521,2019,0.0,49,0.0,0.0,0.0,206,92.71844660194175,1.4563106796116505,21.35922330097087,74.75728155339806,1.4563106796116505
613,321200011550,2019,0.0,49,0.0,0.0,0.0,223,98.20627802690582,5.381165919282512,12.556053811659194,73.54260089686099,8.071748878923767
614,321200011684,2019,0.0,38,0.0,0.0,0.0,178,90.4494382022472,2.247191011235955,53.37078651685393,41.01123595505618,0.5617977528089888
616,321200860965,2019,0.0,85,0.0,0.0,0.0,171,96.49122807017544,2.923976608187134,25.146198830409354,70.76023391812866,0.0
617,321200861010,2019,0.0,06,0.0,0.0,0.0,62,90.32258064516128,0.0,56.451612903225815,41.935483870967744,0.0
618,331300010265,2019,0.0,31,0.0,0.0,0.0,105,91.42857142857143,0.9523809523809524,72.38095238095238,21.904761904761905,1.9047619047619049
619,331300011350,2019,0.0,32,0.0,0.0,0.0,109,88.07339449541286,0.9174311926605505,77.98165137614679,20.18348623853211,0.9174311926605505
620,331300011412,2019,0.0,52,0.0,0.0,0.0,204,90.19607843137256,1.4705882352941175,67.15686274509804,29.901960784313726,0.49019607843137253
621,331300011419,2019,0.0,75,0.0,0.0,0.0,236,85.16949152542372,4.23728813559322,67.37288135593221,16.52542372881356,8.050847457627118
622,331300011430,2019,0.0,100,0.0,0.0,0.0,329,63.525835866261396,20.060790273556233,4.25531914893617,4.25531914893617,67.78115501519757
623,331300011483,2019,0.0,66,0.0,0.0,0.0,215,71.16279069767441,3.255813953488372,65.11627906976744,27.906976744186046,2.7906976744186047
624,331300011527,2019,0.0,61,0.0,0.0,0.0,189,81.48148148148148,12.698412698412698,61.37566137566137,15.343915343915343,9.523809523809524
625,331300011553,2019,0.0,48,0.0,0.0,0.0,21,95.23809523809523,0.0,95.23809523809523,4.761904761904762,0.0
626,331300011595,2019,0.0,92,0.0,0.0,0.0,66,93.93939393939394,7.575757575757576,71.21212121212122,12.121212121212121,4.545454545454546
627,331300011605,2019,0.0,55,0.0,0.0,0.0,294,79.93197278911565,1.0204081632653061,68.70748299319727,24.489795918367346,3.4013605442176873
628,331300011616,2019,0.0,33,0.0,0.0,0.0,33,84.84848484848484,0.0,69.6969696969697,27.27272727272727,0.0
629,331300011670,2019,0.0,77,0.0,0.0,0.0,390,76.41025641025641,1.282051282051282,80.25641025641026,10.0,5.384615384615385
630,331300011674,2019,0.0,46,0.0,0.0,0.0,147,76.19047619047619,8.16326530612245,61.904761904761905,25.170068027210885,2.7210884353741496
631,331300860901,2019,0.0,88,0.0,0.0,0.0,160,78.125,0.625,78.125,11.875,0.625
632,331300861056,2019,0.0,75,0.0,0.0,0.0,115,71.30434782608695,0.8695652173913043,78.26086956521739,18.26086956521739,0.0
634,331400011071,2019,0.0,47,0.0,0.0,0.0,140,83.57142857142857,2.857142857142857,13.571428571428571,82.14285714285714,1.4285714285714286
635,331400011449,2019,0.0,100,0.0,0.0,0.0,46,39.130434782608695,13.043478260869565,15.217391304347828,6.521739130434782,45.65217391304348
636,331400011454,2019,0.0,47,0.0,0.0,0.0,189,78.83597883597884,4.232804232804233,20.634920634920633,70.37037037037037,3.7037037037037033
637,331400011474,2019,0.0,37,0.0,0.0,0.0,305,86.88524590163934,1.9672131147540985,25.573770491803277,69.83606557377048,1.3114754098360655
638,331400011477,2019,0.0,40,0.0,0.0,0.0,139,88.48920863309353,1.4388489208633095,28.776978417266186,67.62589928057554,0.0
639,331400011478,2019,0.0,43,0.0,0.0,0.0,343,87.75510204081633,2.0408163265306123,28.57142857142857,62.973760932944614,5.539358600583091
640,331400011488,2019,0.0,63,0.0,0.0,0.0,200,81.0,0.5,43.5,54.0,0.5
641,331400011558,2019,0.0,69,0.0,0.0,0.0,165,85.45454545454545,5.454545454545454,23.03030303030303,67.87878787878789,0.6060606060606061
642,331400011561,2019,0.0,77,0.0,0.0,0.0,222,80.63063063063063,9.45945945945946,16.666666666666664,67.56756756756756,3.6036036036036037
643,331400011586,2019,0.0,0,0.0,0.0,0.0,2,50.0,50.0,0.0,50.0,0.0
644,331400011610,2019,0.0,37,0.0,0.0,0.0,131,87.78625954198473,2.2900763358778624,44.274809160305345,48.854961832061065,1.5267175572519083
645,331400011614,2019,0.0,65,0.0,0.0,0.0,146,82.1917808219178,5.47945205479452,39.726027397260275,43.83561643835616,4.794520547945205
647,331400860945,2019,0.0,48,0.0,0.0,0.0,147,82.31292517006803,4.081632653061225,13.60544217687075,77.55102040816327,2.7210884353741496
648,331500011423,2019,0.0,44,0.0,0.0,0.0,50,84.0,2.0,66.0,32.0,0.0
649,331500011429,2019,0.0,77,0.0,0.0,0.0,119,83.19327731092437,9.243697478991598,54.621848739495796,31.092436974789916,2.5210084033613445
650,331500011462,2019,0.0,29,0.0,0.0,0.0,174,72.98850574712644,2.8735632183908044,59.195402298850574,31.60919540229885,2.2988505747126435
651,331500011463,2019,0.0,34,0.0,0.0,0.0,128,87.5,5.46875,46.09375,41.40625,5.46875
652,331500011464,2019,0.0,59,0.0,0.0,0.0,223,66.81614349775785,14.798206278026907,35.874439461883405,41.70403587443946,3.587443946188341
653,331500011497,2019,0.0,60,0.0,0.0,0.0,193,48.704663212435236,35.233160621761655,29.533678756476682,21.243523316062177,6.7357512953367875
654,331500011519,2019,0.0,30,0.0,0.0,0.0,232,91.37931034482759,3.4482758620689653,58.620689655172406,29.74137931034483,4.741379310344827
655,331500011529,2019,0.0,50,0.0,0.0,0.0,56,80.35714285714286,5.357142857142857,8.928571428571429,82.14285714285714,1.7857142857142856
656,331500011592,2019,0.0,37,0.0,0.0,0.0,105,86.66666666666667,26.666666666666668,38.095238095238095,7.6190476190476195,23.809523809523807
657,331500011656,2019,0.0,63,0.0,0.0,0.0,282,73.40425531914893,6.028368794326241,60.99290780141844,24.46808510638298,2.4822695035460995
658,331500011667,2019,0.0,45,0.0,0.0,0.0,460,85.43478260869564,6.739130434782608,6.739130434782608,73.91304347826086,11.521739130434783
659,331500011684,2019,0.0,97,0.0,0.0,0.0,91,35.16483516483517,46.15384615384615,10.989010989010989,17.582417582417584,9.89010989010989
660,331500011698,2019,0.0,33,0.0,0.0,0.0,40,90.0,2.5,20.0,70.0,2.5
661,331500860953,2019,0.0,72,0.0,0.0,0.0,47,82.97872340425532,2.127659574468085,44.680851063829785,51.06382978723404,0.0
663,331600011455,2019,0.0,30,0.0,0.0,0.0,246,84.14634146341463,2.4390243902439024,80.89430894308943,12.195121951219512,1.2195121951219512
664,331600011498,2019,0.0,52,0.0,0.0,0.0,187,83.42245989304813,1.06951871657754,60.962566844919785,30.481283422459892,4.27807486631016
665,331600011669,2019,0.0,41,0.0,0.0,0.0,63,88.88888888888889,3.1746031746031744,71.42857142857143,22.22222222222222,1.5873015873015872
666,331600011688,2019,0.0,20,0.0,0.0,0.0,75,94.66666666666667,4.0,66.66666666666666,21.333333333333336,6.666666666666667
667,331600011765,2019,0.0,52,0.0,0.0,0.0,107,81.30841121495327,0.9345794392523363,88.78504672897196,6.5420560747663545,0.9345794392523363
668,331600860938,2019,0.0,63,0.0,0.0,0.0,244,70.08196721311475,1.639344262295082,78.27868852459017,13.524590163934427,1.639344262295082
669,331700011122,2019,0.0,63,0.0,0.0,0.0,172,83.72093023255815,0.5813953488372093,81.3953488372093,9.883720930232558,1.744186046511628
670,331700011382,2019,0.0,49,0.0,0.0,0.0,135,87.4074074074074,2.9629629629629632,76.29629629629629,14.074074074074074,0.7407407407407408
671,331700011408,2019,0.0,56,0.0,0.0,0.0,96,91.66666666666666,4.166666666666666,84.375,10.416666666666668,1.0416666666666665
672,331700011524,2019,0.0,37,0.0,0.0,0.0,213,86.85446009389672,9.389671361502346,24.413145539906104,44.13145539906103,19.718309859154928
673,331700011528,2019,0.0,73,0.0,0.0,0.0,96,86.45833333333334,4.166666666666666,71.875,17.708333333333336,2.083333333333333
674,331700011531,2019,0.0,48,0.0,0.0,0.0,166,83.73493975903614,0.6024096385542169,90.96385542168674,5.421686746987952,1.8072289156626504
675,331700011537,2019,0.0,56,0.0,0.0,0.0,214,76.63551401869158,2.336448598130841,77.10280373831776,15.887850467289718,3.2710280373831773
676,331700011539,2019,0.0,35,0.0,0.0,0.0,139,81.29496402877699,2.877697841726619,74.82014388489209,16.546762589928058,3.597122302158273
677,331700011543,2019,0.0,73,0.0,0.0,0.0,101,80.19801980198021,0.9900990099009901,78.21782178217822,16.831683168316832,1.9801980198019802
678,331700011546,2019,0.0,54,0.0,0.0,0.0,108,69.44444444444444,1.8518518518518516,79.62962962962963,15.74074074074074,1.8518518518518516
679,331700011547,2019,0.0,40,0.0,0.0,0.0,167,79.04191616766467,4.790419161676647,83.23353293413174,8.383233532934131,2.3952095808383236
680,331700011548,2019,0.0,37,0.0,0.0,0.0,198,82.82828282828282,1.0101010101010102,76.26262626262627,22.22222222222222,0.0
681,331700011568,2019,0.0,23,0.0,0.0,0.0,40,82.5,2.5,87.5,10.0,0.0
682,331700011590,2019,0.0,74,0.0,0.0,0.0,262,69.46564885496184,1.1450381679389312,88.93129770992367,4.580152671755725,1.9083969465648856
683,331700011600,2019,0.0,51,0.0,0.0,0.0,503,76.93836978131213,0.9940357852882704,91.45129224652088,5.7654075546719685,1.1928429423459244
684,331700011745,2019,0.0,79,0.0,0.0,0.0,236,90.2542372881356,0.423728813559322,85.16949152542372,12.288135593220339,1.694915254237288
685,331700011751,2019,0.0,64,0.0,0.0,0.0,134,85.07462686567165,1.4925373134328357,82.08955223880598,9.701492537313433,2.9850746268656714
686,331700860879,2019,0.0,84,0.0,0.0,0.0,130,73.07692307692307,0.0,86.15384615384616,9.230769230769232,0.0
687,331700860882,2019,0.0,88,0.0,0.0,0.0,58,67.24137931034483,0.0,87.93103448275862,8.620689655172415,1.7241379310344827
688,331800011563,2019,0.0,45,0.0,0.0,0.0,247,73.27935222672065,2.0242914979757085,90.68825910931174,4.8582995951417,1.6194331983805668
689,331800011566,2019,0.0,37,0.0,0.0,0.0,92,79.34782608695652,7.608695652173914,78.26086956521739,11.956521739130435,0.0
690,331800011567,2019,0.0,37,0.0,0.0,0.0,143,81.81818181818183,1.3986013986013985,84.61538461538461,9.090909090909092,2.097902097902098
691,331800011576,2019,0.0,36,0.0,0.0,0.0,120,71.66666666666667,5.833333333333333,81.66666666666667,10.0,2.5
692,331800011578,2019,0.0,43,0.0,0.0,0.0,40,85.0,2.5,87.5,5.0,5.0
693,331800011617,2019,0.0,36,0.0,0.0,0.0,101,79.20792079207921,5.9405940594059405,81.1881188118812,10.891089108910892,0.9900990099009901
694,331800011629,2019,0.0,38,0.0,0.0,0.0,157,73.88535031847134,0.6369426751592357,86.62420382165605,7.006369426751593,1.910828025477707
695,331800011633,2019,0.0,55,0.0,0.0,0.0,195,96.41025641025641,2.051282051282051,82.05128205128204,12.307692307692308,1.5384615384615385
696,331800011635,2019,0.0,58,0.0,0.0,0.0,73,78.08219178082192,0.0,93.15068493150685,5.47945205479452,1.36986301369863
697,331800011637,2019,0.0,53,0.0,0.0,0.0,173,79.1907514450867,7.514450867052023,77.45664739884393,6.358381502890173,7.514450867052023
698,331800011642,2019,0.0,24,0.0,0.0,0.0,143,81.11888111888112,6.293706293706294,80.41958041958041,11.188811188811188,2.097902097902098
699,331800011673,2019,0.0,30,0.0,0.0,0.0,54,81.48148148148148,5.555555555555555,75.92592592592592,18.51851851851852,0.0
701,331900011404,2019,0.0,47,0.0,0.0,0.0,189,87.83068783068782,1.5873015873015872,63.49206349206349,32.27513227513227,1.0582010582010581
702,331900011409,2019,0.0,65,0.0,0.0,0.0,140,86.42857142857143,0.7142857142857143,70.0,26.42857142857143,1.4285714285714286
703,331900011422,2019,0.0,49,0.0,0.0,0.0,152,79.60526315789474,0.0,69.73684210526315,25.0,1.9736842105263157
704,331900011502,2019,0.0,42,0.0,0.0,0.0,137,80.2919708029197,0.7299270072992701,65.69343065693431,29.1970802919708,1.4598540145985401
705,331900011504,2019,0.0,29,0.0,0.0,0.0,127,84.25196850393701,1.574803149606299,70.86614173228347,25.196850393700785,2.3622047244094486
706,331900011507,2019,0.0,37,0.0,0.0,0.0,200,90.5,1.5,62.0,32.0,3.0
707,331900011510,2019,0.0,52,0.0,0.0,0.0,60,95.0,1.6666666666666667,70.0,21.666666666666668,5.0
708,331900011583,2019,0.0,27,0.0,0.0,0.0,237,92.40506329113924,0.0,2.5316455696202533,97.46835443037975,0.0
709,331900011615,2019,0.0,43,0.0,0.0,0.0,290,79.3103448275862,2.0689655172413794,62.41379310344828,26.89655172413793,3.4482758620689653
710,331900011618,2019,0.0,55,0.0,0.0,0.0,133,87.21804511278195,1.5037593984962405,33.83458646616541,56.390977443609025,5.263157894736842
711,331900011639,2019,0.0,37,0.0,0.0,0.0,279,87.09677419354838,5.734767025089606,20.07168458781362,61.648745519713266,10.03584229390681
712,331900011659,2019,0.0,36,0.0,0.0,0.0,173,93.64161849710982,3.4682080924855487,17.341040462427745,67.05202312138728,10.404624277456648
713,331900011660,2019,0.0,42,0.0,0.0,0.0,139,91.36690647482014,1.4388489208633095,61.87050359712231,34.53237410071942,0.7194244604316548
714,331900011683,2019,0.0,31,0.0,0.0,0.0,118,93.22033898305084,5.932203389830509,39.83050847457627,36.440677966101696,14.40677966101695
715,331900011764,2019,0.0,49,0.0,0.0,0.0,177,81.35593220338984,5.649717514124294,28.8135593220339,50.847457627118644,10.734463276836157
716,331900860880,2019,0.0,98,0.0,0.0,0.0,112,74.10714285714286,0.0,33.92857142857143,65.17857142857143,0.8928571428571428
717,332000011445,2019,0.0,77,0.0,0.0,0.0,1079,81.74235403151066,24.7451343836886,3.3364226135310475,31.139944392956444,40.037071362372565
718,332000011485,2019,0.0,61,0.0,0.0,0.0,586,79.35153583617748,18.600682593856654,7.849829351535837,54.436860068259385,16.040955631399317
719,332000011490,2019,0.0,69,0.0,0.0,0.0,1227,74.1646291768541,33.82233088834556,2.6079869600651997,33.903830480847596,27.709861450692745
720,332000011505,2019,0.0,71,0.0,0.0,0.0,1112,81.92446043165468,18.165467625899282,10.971223021582734,31.744604316546766,38.57913669064748
721,332000011609,2019,0.0,65,0.0,0.0,0.0,126,89.68253968253968,13.492063492063492,12.698412698412698,18.253968253968253,51.587301587301596
722,332100011337,2019,0.0,46,0.0,0.0,0.0,142,84.50704225352112,25.352112676056336,2.8169014084507045,45.774647887323944,24.647887323943664
723,332100011344,2019,0.0,63,0.0,0.0,0.0,224,77.67857142857143,44.642857142857146,15.178571428571427,16.964285714285715,20.982142857142858
724,332100011348,2019,0.0,30,0.0,0.0,0.0,98,81.63265306122449,10.204081632653061,55.10204081632652,26.53061224489796,6.122448979591836
725,332100011410,2019,0.0,51,0.0,0.0,0.0,751,81.62450066577897,16.511318242343542,42.876165113182424,23.96804260985353,15.712383488681759
726,332100011468,2019,0.0,88,0.0,0.0,0.0,156,62.17948717948718,39.1025641025641,23.076923076923077,30.128205128205128,7.051282051282051
727,332100011525,2019,0.0,73,0.0,0.0,0.0,882,68.02721088435374,27.66439909297052,22.448979591836736,19.27437641723356,25.056689342403626
728,332100011540,2019,0.0,68,0.0,0.0,0.0,814,85.01228501228502,15.847665847665848,28.132678132678134,26.9041769041769,26.78132678132678
729,332100011559,2019,0.0,68,0.0,0.0,0.0,110,79.0909090909091,9.090909090909092,35.45454545454545,47.27272727272727,7.2727272727272725
730,332100011572,2019,0.0,0,0.0,0.0,0.0,2,50.0,100.0,0.0,0.0,0.0
731,332100011620,2019,0.0,34,0.0,0.0,0.0,108,87.96296296296296,15.74074074074074,65.74074074074075,15.74074074074074,0.9259259259259258
732,332100011690,2019,0.0,80,0.0,0.0,0.0,226,82.7433628318584,38.05309734513274,3.5398230088495577,29.20353982300885,27.876106194690266
